615,0.96787053
618,1.1240121
621,1.1931918
622,1.2228996
624,1.2617719
626,1.3109243
628,1.4106166
630,1.3918303
631,1.4826752
634,1.7958977
635,1.9341208
638,2.0900772
639,2.1296604
641,2.2589192
642,2.417759
644,2.6678061
645,2.528446
646,2.4721608
647,2.4934373
650,2.5771656
651,2.8718655
654,3.8007622
655,4.1713014
657,4.676999
659,4.8537602
660,4.9448752
666,3.9239373
667,4.010132
668,3.887703
671,4.808063
673,5.4931383
674,5.10193
675,4.9356647
677,4.085967
678,4.330158
680,4.5810714
681,4.345706
682,5.8825502
684,6.3824525
687,7.3805056
688,7.050765
689,5.69998
690,4.8254786
691,4.1753397
693,4.69468
695,4.9013243
699,3.623258
700,3.4697602
703,2.7471373
704,3.0631013
705,2.8726592
708,1.953515
710,1.7191231
711,1.6123846
713,1.444793
714,1.4443277
716,1.3731556
719,1.6801933
720,1.647109
721,1.569723
723,1.1719671
727,0.90360993
732,0.6265188
736,0.42898512
737,0.48714685
739,0.2869076
740,0.2744046
741,0.19981936
746,0.081820406
759,0.022730444
760,0.021327537
762,0.12790757
767,0.36049885
768,0.5834157
773,0.75982034
776,1.2276521
777,1.4313002
781,2.7222505
782,2.981393
785,2.7565715
787,3.6683357
788,4.1127367
790,4.9186826
791,5.0391316
792,5.397859
796,6.638734
797,6.437551
799,7.185914
800,7.278426
801,7.4834037
807,8.100004
808,8.004785
809,6.3484354
811,7.7100782
812,7.8251
813,8.656305
815,8.6936245
820,9.233165
821,9.169204
822,9.328233
823,9.386228
825,9.403547
826,9.355009
831,9.484902
834,9.705532
835,9.695575
837,9.59696
840,9.737664
841,9.738965
842,9.729125
843,9.727484
845,9.770613
847,9.831897
849,9.707756
854,9.624355
856,9.529067
857,9.5295925
858,9.55683
859,9.570057
860,9.505369
862,9.360857
864,9.21459
866,9.137093
867,9.059393
872,8.793408
873,8.765674
874,8.680077
875,8.682593
879,8.268328
882,8.105827
884,7.9857054
885,7.9376135
886,7.8014197
887,7.760292
889,7.384918
890,7.3174067
891,7.290614
892,7.142572
894,6.897971
897,6.614753
898,6.511242
902,6.1332126
905,5.7583466
906,5.4362316
907,5.3705435
908,5.221205
909,5.1066256
910,4.8433466
913,3.961113
914,3.903298
916,3.725198
918,3.2228045
919,3.2617333
920,3.166385
921,2.9774985
922,2.5230145
923,2.4637995
924,2.0486357
927,0.7983114
940,0.380025
947,0.074844494
948,1.4947047
950,0.7488038
951,1.2592568
958,2.520362
959,2.3745542
961,1.7352638
963,2.1541488
964,2.3643618
965,2.4825256
966,2.9001603
967,3.0637872
968,3.8037343
970,4.008364
971,4.0045085
972,3.5382237
974,4.0931306
976,3.248158
977,3.5263572
979,4.4083796
983,5.8633146
986,6.568068
987,7.0359507
989,4.050337
990,3.6006913
992,4.6028585
993,4.579987
994,3.5008748
995,3.0329084
996,2.7990677
1005,3.5918922
1007,5.6930723
1009,2.8766446
1011,1.5328252
1018,1.7252083
1020,1.4948132
1021,1.120743
1022,1.1657614
1025,1.5919268
1028,1.9611362
1030,3.333028
1031,4.7762833
1037,5.8677926
1042,5.8038735
1043,7.8817735
1044,7.330621
1045,9.005635
1049,8.940219
1051,8.896099
1055,8.6444645
1056,8.651535
1057,8.506788
1059,8.398722
1060,8.275531
1062,8.244083
1063,8.235503
1066,8.096365
1068,7.96807
1069,7.801004
1070,7.9087844
1071,7.6427703
1072,7.5147834
1076,7.185785
1077,7.0933585
1078,6.92108
1079,6.760391
1081,6.4104943
1082,6.2846313
1084,6.1010804
1086,5.5867777
1088,5.2815695
1089,4.442647
1090,3.3449473
1092,3.3924718
1095,3.710609
1096,3.7106814
1097,2.9299998
1101,2.8576095
1105,1.2995218
1106,1.1482843
1109,0.2624231
1134,0.83463967
1138,2.2166276
1140,2.5113244
1147,4.3574376
1149,4.843751
1152,5.3264647
1153,5.474892
1156,5.9992948
1158,6.181909
1159,6.410282
1160,6.521445
1161,6.525103
1166,7.141332
1167,7.2488604
1170,7.563132
1171,7.616272
1174,6.3527355
1175,8.970434
1176,8.009176
1178,8.166521
1179,8.276367
1182,8.455244
1186,8.816683
1187,8.766344
1188,8.881409
1189,8.953295
1191,9.014401
1194,9.168081
1196,9.578652
1197,9.502665
1200,9.628704
1202,9.687637
1204,9.9130535
1207,9.87483
1208,9.777115
1210,10.034439
1211,10.0274105
1212,9.873674
1214,10.043779
1216,9.8921
1217,9.92354
1218,9.858418
1219,9.913813
1221,9.869577
1222,9.684892
1223,9.741197
1224,9.831294
1227,9.807756
1229,9.885458
1230,9.817419
1232,9.663388
1233,9.693503
1235,9.66066
1239,9.339762
1240,9.332291
1242,9.12362
1246,8.867213
1248,8.881274
1251,8.594956
1252,8.443625
1254,8.399015
1258,8.139684
1259,7.932605
1260,7.8757973
1261,7.8456483
1262,7.6490088
1264,7.4638224
1265,7.385943
1266,7.261304
1267,7.2389617
1272,6.494998
1273,6.307975
1274,6.163988
1277,5.787215
1278,5.6990647
1280,5.3559885
1283,4.8776994
1285,4.706232
1287,4.062558
1288,4.0841293
1289,3.9070187
1291,3.4559257
1293,3.0446157
1294,2.8807857
1295,2.7997692
1296,2.5630794
1300,1.0880501
1301,0.53947484
1302,0.22192708
1326,2.1252847
1332,3.8284683
1334,4.204614
1335,4.53386
1336,4.660577
1338,5.000648
1339,5.130139
1340,5.1891747
1341,5.3336754
1342,5.5675063
1346,6.1464815
1348,6.3331227
1350,6.660225
1353,6.9439025
1354,6.993602
1356,7.416017
1357,7.453643
1358,7.551164
1361,7.779106
1365,8.06704
1370,8.459293
1371,8.570048
1372,8.659072
1376,9.055731
1377,9.091906
1380,9.347125
1381,9.344463
1383,9.434646
1385,9.447966
1386,9.481517
1389,9.467492
1392,9.654062
1393,9.62254
1395,9.7427845
1399,9.910058
1400,9.933298
1403,9.9056225
1405,10.0191345
1410,9.924113
1411,9.944381
1415,9.963253
1416,9.924678
1418,9.878173
1423,9.6613245
1425,9.6190405
1426,9.611236
1429,9.409859
1432,9.291936
1433,9.265082
1436,9.070418
1437,8.976097
1439,8.871938
1440,8.674786
1441,8.595873
1442,8.518824
1443,8.432361
1446,8.234891
1448,8.116985
1452,7.7817016
1453,7.7062316
1457,7.424859
1459,7.184507
1460,7.0769362
1461,6.99751
1463,6.6655555
1464,6.5563836
1466,6.211175
1467,6.2066994
1469,5.7408047
1470,5.677215
1471,5.5508947
1473,5.3308
1475,4.9084673
1479,4.153651
1480,3.91122
1485,2.8618698
1489,0.75310075
1515,0.36183313
1516,0.49222645
1518,0.755026
1521,1.3415921
1522,1.9186399
1523,2.2429733
1527,2.9890106
1529,3.1261046
1530,2.1799161
1533,2.4251606
1534,2.0623512
1543,5.789106
1544,6.3521132
1546,6.364062
1551,6.5326896
1552,6.548805
1554,7.209798
1556,7.2398634
1560,7.415516
1561,7.3222075
1562,7.4357195
1565,7.508724
1566,7.3200274
1569,8.443368
1570,8.164949
1571,8.260211
1572,8.506603
1573,8.75748
1575,8.35507
1577,7.9751253
1578,8.970018
1579,8.9911785
1580,8.787754
1581,8.606835
1588,8.845357
1590,9.322348
1592,9.271147
1596,9.578901
1598,9.535639
1599,9.516615
1600,9.600667
1604,9.580083
1605,9.587198
1606,9.562549
1610,9.378973
1616,9.323592
1620,8.501134
1623,8.804838
1624,8.820108
1626,8.737544
1628,8.424406
1629,8.034841
1632,7.9533257
1634,7.438121
1636,7.321097
1637,7.150715
1638,7.314264
1641,7.0405617
1642,7.682532
1644,7.1382813
1645,6.8673086
1648,7.0180182
1649,7.0291266
1651,6.3941174
1654,5.6492414
1655,5.752159
1656,5.629113
1657,5.2170315
1663,4.9057207
1665,4.5013437
1668,3.5075734
1669,3.6435504
1670,2.9166713
1679,1.128849
1681,0.83829343
1682,0.7455331
1683,0.39976442
1684,0.42291766
1685,0.335783
1686,0.24028814
1687,0.17690417
1694,0.380025
1699,0.019473534
1702,0.14403291
1705,0.16159348
1711,0.19967061
1712,0.22571218
1714,0.23898228
1715,0.29799056
1716,0.29799056
1717,0.4890833
1718,0.43272123
1719,0.5859695
1722,1.085283
1723,1.5004882
1724,1.7963438
1727,2.8036437
1730,3.2938504
1732,3.4905553
1733,3.6869056
1735,4.0007744
1737,4.206303
1739,4.4227233
1740,4.572738
1742,4.5461826
1743,4.8482504
1746,5.1084814
1747,5.0867944
1750,5.10218
1751,5.241577
1753,5.503932
1754,5.6123996
1755,5.5573826
1756,5.650908
1757,5.682583
1760,6.0977745
1762,6.173585
1763,6.268077
1764,6.2117553
1765,6.2907753
1768,6.488996
1769,6.4409738
1772,6.5949655
1774,6.622882
1776,6.62204
1777,6.583622
1781,6.4898047
1785,6.5577826
1786,6.598024
1787,6.5079317
1788,6.5976458
1789,6.603467
1791,6.245414
1792,6.6191573
1793,6.7436767
1799,6.2743134
1800,5.9982967
1810,3.9943862
1812,4.018338
1815,4.256408
1816,3.929971
1823,3.4916012
1825,3.408123
1827,4.8301616
1831,4.7419424
1833,4.7053146
1834,4.698781
1835,4.5553226
1836,4.437957
1837,4.192872
1838,3.5042489
1839,3.5696023
1841,2.9571176
1842,2.9910698
1843,2.598856
1847,1.3055065
1848,1.0733168
1849,1.0540932
1850,1.1164575
1852,0.8303623
1853,0.8347026
1856,0.70957005
1860,0.60488904
1862,0.72875464
1863,0.8284688
1864,0.56803787
1867,0.38189828
1869,0.19714007
1879,0.380025
1887,0.08209929
1890,0.40619373
1892,0.60407364
1895,0.9382288
1896,0.95051545
1897,0.99795866
1898,1.3189833
1899,1.5655365
1901,2.005529
1902,2.1125226
1904,2.2639432
1905,2.5323434
1906,2.5734506
1908,2.9965966
1912,3.5242877
1915,3.8779163
1916,3.9270828
1917,3.9124408
1918,4.245452
1921,4.589604
1924,4.8912497
1926,5.2686143
1927,5.334473
1929,5.5863037
1935,5.943728
1937,6.224826
1939,6.4220543
1941,6.5650215
1942,6.6363792
1943,6.7829347
1947,6.9580193
1949,6.967
1956,7.1669083
1957,7.0993843
1958,7.133052
1959,7.188363
1960,7.3306756
1962,7.198659
1963,7.172509
1966,7.367968
1968,7.4160132
1971,7.357156
1972,7.316764
1973,7.364077
1977,7.5666304
1978,7.43432
1983,7.4629593
1984,7.4130583
1985,7.325278
1986,7.3553123
1987,7.422435
1988,7.381598
1990,7.418264
1991,7.4204493
1992,7.408684
1998,7.211849
1999,7.1983237
2001,7.2009034
2003,7.086867
2005,7.026169
2007,6.9077673
2008,6.936104
2011,6.514392
2018,5.902671
2019,5.675342
2020,5.571312
2022,5.3400927
2023,5.229389
2027,4.8016915
2034,3.8316245
2039,3.3571434
2040,3.1519568
2041,2.969098
2044,2.4653983
2046,2.2656937
2048,1.8585516
2050,1.5699487
2051,1.5183254
2054,0.9341385
2060,0.17593783
2077,0.04719247
2078,0.09158795
2081,0.57740176
2083,0.8273617
2084,1.1289214
2086,1.4049451
2091,2.5525045
2093,3.3449466
2097,3.9119458
2099,4.2860327
2100,4.5148854
2102,4.5688353
2103,4.7868986
2104,4.9394827
2109,5.632256
2110,5.6562395
2111,5.823489
2112,5.8278613
2113,6.025277
2116,6.4575377
2117,6.51591
2118,6.5782957
2119,6.6567163
2120,6.757576
2121,6.8688684
2122,7.0287437
2124,7.048957
2127,7.294905
2130,7.59398
2135,7.802644
2136,7.889266
2137,9.13611
2138,8.046016
2139,8.138067
2142,8.359594
2143,8.372166
2144,8.488869
2147,8.465866
2149,8.628462
2150,8.588987
2155,8.734164
2156,8.820838
2160,8.840732
2164,8.7598915
2165,8.745582
2166,8.74219
2167,8.749167
2168,8.705181
2169,8.645739
2172,8.585553
2177,8.438439
2178,8.427811
2184,8.142728
2185,8.077425
2186,7.8911285
2188,7.8359537
2192,7.569951
2193,7.4260855
2194,7.308066
2196,7.1949935
2199,6.842302
2200,6.848558
2201,6.8133607
2207,6.0958877
2209,5.9660616
2211,5.6928988
2215,5.3005404
2216,5.0764112
2219,4.835368
2221,4.438884
2223,4.4272285
2225,3.8895047
2226,3.7717502
2227,3.6171424
2229,3.3151653
2232,3.0810642
2234,2.788181
2236,2.2648187
2237,2.151773
2241,1.3674144
2242,1.2081082
2243,1.0391338
2245,0.3689307
2246,0.16442254
2247,0.16059823
2249,0.07016142
2264,0.062083267
2267,0.51438385
2269,1.0522314
2270,1.0657531
2271,0.7610099
2272,1.164943
2273,1.399791
2276,2.1622813
2279,3.025474
2280,3.1218793
2281,3.2271492
2286,4.2544847
2292,4.797564
2295,4.999484
2296,5.040082
2297,5.2913566
2299,5.603817
2305,5.9007244
2306,6.1082993
2308,6.443929
2309,6.5171485
2310,6.8073707
2311,6.7422266
2313,6.6155977
2314,6.8375945
2316,7.2491136
2317,7.2841783
2320,7.4827566
2321,7.389023
2322,7.4448905
2324,7.7763023
2325,7.751433
2329,8.342228
2330,8.439555
2331,8.626386
2334,8.5984745
2335,8.601273
2336,8.461459
2337,8.562188
2338,8.641024
2340,8.722255
2342,8.683448
2343,8.728262
2344,8.699278
2348,8.746829
2351,8.738865
2352,8.774347
2354,8.790827
2357,8.724299
2358,8.643017
2359,8.617207
2360,8.535766
2361,8.47609
2362,8.445061
2365,8.342751
2366,8.392461
2368,8.3664055
2371,8.307601
2373,8.286276
2376,8.238615
2377,8.159183
2378,8.099868
2380,7.9254646
2382,7.781236
2385,7.5277014
2388,7.2333794
2390,6.9111495
2391,6.7430778
2392,6.7207017
2394,6.473001
2396,6.34262
2397,6.2615824
2398,6.139264
2400,6.0507154
2402,5.890716
2403,5.7188964
2407,5.110999
2408,4.995936
2412,4.3010163
2419,3.1542027
2421,2.8002229
2422,2.5573277
2423,2.4553187
2425,2.0552545
2427,1.5323355
2432,0.47563782
2433,0.27704075
2452,0.010513695
2453,0.09829115
2456,1.0763172
2457,1.4176202
2458,1.6752087
2459,1.8723803
2461,2.1664443
2462,2.3330555
2463,2.6122546
2466,3.6525855
2470,4.5337133
2472,4.8420377
2473,5.078906
2475,5.4193306
2476,5.5029755
2478,5.7943044
2480,6.116769
2482,6.2201877
2485,6.639337
2486,6.7420006
2487,6.828395
2488,6.8775063
2489,6.983306
2491,7.231963
2492,7.4752836
2495,7.627125
2496,7.748018
2499,8.008615
2501,8.18659
2502,8.244696
2503,8.286143
2507,8.640617
2509,8.781439
2510,8.78961
2511,8.966093
2517,9.183976
2518,9.280234
2520,9.289988
2523,9.393173
2525,9.418115
2526,9.371069
2527,9.435965
2530,9.433884
2532,9.290708
2533,9.344162
2534,9.412636
2536,9.3613205
2538,9.4258585
2542,9.518198
2543,9.550665
2545,9.415817
2548,9.384952
2549,9.448692
2550,9.400955
2551,9.341352
2552,9.333909
2553,9.313946
2554,9.268893
2555,9.207858
2559,8.995705
2560,8.985669
2561,8.931503
2564,8.670223
2566,8.589504
2568,8.486707
2570,8.362398
2573,8.186488
2575,8.025471
2577,7.8930564
2578,7.8861046
2579,7.821437
2581,7.7359557
2583,7.454032
2586,7.187649
2589,6.784897
2590,6.614684
2592,6.4435554
2593,6.3242006
2594,6.1587434
2595,6.1007257
2597,5.821022
2598,5.6838636
2600,5.261838
2602,5.0386276
2603,4.8834953
2604,4.6553507
2606,4.1014376
2608,3.805655
2611,3.2275615
2616,2.190407
2620,0.6843759
2624,0.11034515
2640,0.18960741
2642,0.77891177
2643,1.2355254
2644,1.7373269
2646,2.1778944
2649,2.5478084
2652,3.5339952
2653,3.8089516
2654,3.9274087
2656,4.624114
2658,4.963504
2659,5.05034
2661,5.3985987
2667,6.2152624
2671,6.607522
2673,6.830986
2674,7.0545473
2675,7.08439
2676,7.20607
2677,7.2759514
2679,7.500641
2680,7.6544366
2683,7.88923
2684,7.897383
2686,8.136188
2687,8.200136
2689,8.264623
2690,8.3125105
2694,8.637283
2695,8.724317
2696,8.838972
2697,8.921248
2699,9.06591
2700,9.071718
2703,9.294942
2705,9.297694
2707,9.388608
2708,9.383012
2709,9.395511
2711,9.471318
2714,9.597971
2715,9.596971
2717,9.68116
2719,9.696577
2721,9.675036
2722,9.713656
2724,9.707633
2725,9.738031
2731,9.724482
2733,9.693944
2734,9.68253
2736,9.650375
2738,9.566595
2740,9.550765
2741,9.520312
2743,9.366697
2744,9.450179
2745,9.408388
2753,8.985434
2756,8.756038
2758,8.626526
2759,8.477842
2760,8.418788
2763,8.137149
2764,8.019233
2767,7.949758
2769,7.6120195
2770,7.4538918
2771,7.433074
2773,7.3696127
2774,7.3350515
2775,7.116501
2776,7.065178
2781,6.5183816
2783,6.2258835
2785,6.0768905
2787,5.6290174
2788,5.548932
2791,5.061069
2792,4.805508
2794,4.4928317
2795,4.4107027
2796,4.3311605
2798,4.161187
2803,3.2644095
2806,2.5297294
2807,2.3289187
2808,2.1238227
2814,0.11877905
2823,0.380025
2834,1.2820995
2836,1.9409202
2837,2.13726
2839,2.399637
2840,2.561192
2841,2.9856043
2846,4.2295156
2847,4.5885706
2849,4.747666
2850,4.818346
2853,5.423693
2854,5.627587
2855,5.7794094
2858,6.2711186
2861,6.508555
2862,6.5670137
2866,7.0967484
2867,7.1628394
2871,7.590964
2873,7.7384224
2877,7.9590025
2878,8.069136
2882,8.35269
2883,8.371222
2884,8.391188
2887,8.57554
2888,8.620417
2889,8.730919
2890,8.795645
2891,8.869629
2895,9.118957
2896,9.294405
2897,9.355519
2905,7.6255484
2906,6.8067255
2907,6.9273443
2912,7.7819595
2913,7.1791177
2914,8.121693
2915,8.219767
2916,8.247244
2917,5.5418863
2920,4.142604
2921,2.5180867
2925,2.456958
2926,2.4792466
2930,2.9507499
2932,4.584054
2942,5.8102884
2943,5.274175
2945,5.3333445
2946,5.9697533
2947,4.5804067
2949,7.311785
2950,7.3539762
2953,8.309721
2954,8.699854
2955,4.4356203
2958,4.393025
2961,7.7585244
2963,7.5088873
2964,7.447119
2966,7.1082535
2968,6.8425255
2970,6.6375875
2976,5.653778
2977,5.4765043
2978,5.334296
2979,5.1832514
2980,5.0705476
2983,4.5497584
2988,3.716663
2990,3.4810853
2993,2.9651062
2996,2.2732148
2997,2.0674605
3000,1.154867
3002,0.3006391
3022,0.9251456
3025,1.9620354
3027,2.3636746
3028,2.5000997
3031,3.472421
3032,3.6540763
3035,4.22864
3037,4.761624
3038,4.8837705
3039,5.004657
3040,5.1139336
3041,5.3178644
3046,6.048123
3047,6.200677
3050,6.5500183
3063,7.911241
3064,7.9483557
3068,8.310381
3069,8.374219
3070,8.46781
3075,8.825346
3076,8.90014
3081,9.116029
3083,9.352613
3087,9.431618
3090,9.615961
3091,9.581874
3095,9.674212
3096,9.683164
3097,9.663049
3099,9.685244
3105,9.831675
3107,9.76928
3108,9.772979
3109,9.804639
3111,9.72563
3112,9.712447
3114,9.671609
3121,9.530857
3123,9.468191
3127,9.333339
3128,9.303668
3129,9.209688
3130,9.130667
3131,9.085645
3132,9.045634
3134,8.879427
3135,8.860082
3138,8.658361
3141,8.461859
3142,8.394794
3146,8.069044
3150,7.69468
3151,7.605124
3153,7.5673013
3156,7.4864225
3162,6.4772263
3163,6.3759027
3164,6.2097864
3165,6.0769596
3169,5.5330534
3170,5.4543595
3171,5.335921
3173,4.7629952
3177,4.145804
3178,3.8992374
3179,3.7720275
3181,3.4634335
3184,2.6410644
3185,2.5133572
3187,2.2124486
3193,0.09525347
3202,0.380025
3207,0.055480003
3211,0.22407982
3212,0.2233423
3214,0.6095678
3215,0.82120764
3218,0.88711995
3222,0.9634634
3223,1.3038133
3224,1.14654
3227,0.7776996
3231,0.853768
3233,1.0106269
3234,1.1053531
3237,1.3825941
3238,1.4511955
3239,1.528259
3243,1.4142406
3244,1.1721051
3245,1.2239031
3246,1.4789712
3248,1.906594
3249,2.1590054
3250,3.378764
3252,3.378695
3261,7.5413766
3264,6.7532487
3265,5.5991855
3266,4.302955
3271,2.6052175
3272,4.585981
3273,5.2255754
3276,2.4060903
3279,3.2405732
3281,3.7774327
3282,3.9658947
3289,5.693084
3293,4.3578734
3295,4.922573
3300,4.251477
3301,4.8172674
3303,4.7485776
3307,4.3140235
3312,3.6969478
3316,3.0220833
3322,2.2464879
3324,1.7524036
3332,1.4641899
3334,1.3556274
3335,1.3477356
3336,1.1832175
3337,1.1083859
3339,1.0394855
3342,1.0414842
3344,1.3031578
3345,1.1648343
3347,1.033824
3348,0.9987618
3350,0.88406277
3351,0.89460295
3352,1.0230391
3353,1.0957085
3355,1.2927722
3356,1.1763898
3357,0.9729767
3359,0.900657
3360,0.7469063
3364,0.40246335
3368,0.1633242
3370,0.16619605
3371,0.19148809
3372,0.17642578
3373,0.07694039
3386,0.016797218
3389,0.20012598
3393,0.46943483
3395,0.7241678
3396,0.77967143
3397,0.5917444
3398,0.80625266
3400,0.92319167
3404,1.1938916
3406,1.0765923
3419,4.1402655
3420,4.1402655
3421,4.698274
3422,4.903618
3424,5.6988363
3427,5.603787
3428,5.3559732
3429,5.644522
3432,5.6969414
3434,6.1690817
3436,5.5312233
3437,6.114859
3438,6.2756186
3439,6.3858576
3441,6.0151267
3442,6.0936937
3444,5.899425
3445,5.854073
3447,4.852021
3449,4.9173994
3452,3.4591382
3454,2.6875172
3457,2.3264976
3458,2.0610156
3459,1.8485594
3460,1.7530111
3462,1.6020195
3464,1.5243115
3466,1.4395802
3468,1.592934
3470,1.8250856
3472,1.8839228
3475,1.7409818
3479,1.2660528
3480,1.4989469
3488,1.4426188
3497,1.2724103
3500,1.0883001
3502,1.3086601
3511,1.2490971
3514,0.79789984
3517,0.96699226
3518,0.5860156
3519,0.5296084
3520,0.5105494
3522,0.753546
3525,0.73277897
3526,0.76404417
3527,0.56237495
3529,0.67332864
3532,0.41229826
3533,0.52396166
3534,0.5669488
3537,0.34301245
3541,0.24743605
3542,0.2756551
3543,0.40449676
3544,0.22226362
3545,0.2565221
3546,0.17530546
3547,0.22104485
3548,0.16908838
3549,0.14803809
3550,0.14475663
3553,0.12055589
3554,0.07468757
3555,0.017886506
3560,0.01243432
3561,0.014355967
3573,0.012465612
3575,0.011476718
3576,0.012400001
3577,0.01259399
3578,0.019016493
3579,0.029708931
3584,0.09730763
3585,0.09370006
3588,0.13225932
3590,0.16076031
3591,0.17343722
3592,0.17264503
3594,0.26099446
3597,0.8702792
3598,0.14410567
3600,0.2999423
3602,0.28909317
3604,0.25904673
3609,0.3164206
3610,0.26338035
3611,0.6890267
3613,0.34127355
3615,0.6043402
3616,0.5810888
3621,0.45484725
3623,0.51878184
3626,0.73813784
3627,0.7308691
3631,0.8785924
3632,1.068124
3633,1.0727665
3634,1.1760406
3635,1.2035819
3638,1.1327121
3641,1.7931998
3643,2.5911026
3645,2.6661427
3647,2.9436529
3649,2.2254837
3652,1.5917499
3655,2.1514146
3656,1.9373127
3658,2.0210438
3661,1.5226675
3662,1.5092181
3665,1.9586579
3671,1.9632816
3675,1.437755
3676,1.1916212
3678,1.1604296
3682,1.1944106
3684,1.2007477
3688,1.8287338
3689,1.8807898
3690,1.8556191
3692,1.8528217
3693,1.3968441
3694,0.74276024
3699,1.8469627
3705,1.6308941
3707,1.1993144
3708,1.1203206
3710,0.7404089
3712,0.55566156
3716,0.6878499
3717,0.7142064
3720,0.67333883
3721,0.6691594
3724,0.49594766
3725,0.46936816
3727,0.37759405
3728,0.3626118
3729,0.31560987
3732,0.35573122
3735,0.1309091
3736,0.14293763
3738,0.12587929
3739,0.14258313
3740,0.13145284
3741,0.057368327
3743,0.09606555
3744,0.16547784
3750,0.010358403
3751,0.010638585
3753,0.024003204
3757,0.09668309
3762,0.52212834
3763,0.5890686
3764,0.44686317
3765,0.47787604
3766,0.4749244
3767,0.35040292
3769,0.604794
3771,1.0400015
3773,1.2031827
3774,1.3391614
3776,1.4632031
3777,1.5255115
3781,2.0377364
3782,2.1303196
3783,2.246812
3784,2.2231908
3785,2.2600489
3789,2.706975
3791,2.8254523
3793,2.8258028
3794,2.920301
3796,2.8666089
3797,2.9282765
3798,2.7245314
3800,2.7774768
3801,2.9047399
3803,3.1092231
